trackName,artistName,minutesPlayed,msPlayed,month,year
Selfless,The Strokes,3.70155,222093,5,2026
This Night Has Opened My Eyes - 2011 Remaster,The Smiths,3.6922166666666665,221533,5,2026
Altogether,Slowdive,3.68555,221133,5,2026
Song Against Sex,Neutral Milk Hotel,3.68155,220893,5,2026
Soldier Side,System Of A Down,3.671116666666667,220267,5,2026
At a Glance,Message To Bears,3.6651166666666666,219907,5,2026
Reptilia,The Strokes,3.6637833333333334,219827,5,2026
Resurrection,HIM,3.6633666666666667,219802,5,2026
Wildflower,Beach House,3.65755,219453,5,2026
So You Wanna Be A Superhero,Carissa's Wierd,3.65,219000,5,2026
Come As You Are,Nirvana,3.6486666666666667,218920,5,2026
Modern Girls & Old Fashion Men - Reptilia B-Side,The Strokes,3.6403,218418,5,2026
Roman Candle,Elliott Smith,3.616,216960,5,2026
Chances,The Strokes,3.6131166666666665,216787,5,2026
